category_code,cell_value,data_type_code,error_data,geo_level_code,program_code,seasonally_adj,time_slot_id,time_slot_name,time
APERMITS,53,SINGLE,no,NE,RESCONST,yes,720,Dec2009,2009-12
ASTARTS,63,TOTAL,no,NE,RESCONST,yes,720,Dec2009,2009-12
ASTARTS,49,SINGLE,no,NE,RESCONST,yes,720,Dec2009,2009-12
ASTARTS,12,E_TOTAL,yes,NE,RESCONST,yes,720,Dec2009,2009-12
ASTARTS,12,E_SINGLE,yes,NE,RESCONST,yes,720,Dec2009,2009-12
AUTHNOTSTD,10.4,TOTAL,no,NE,RESCONST,no,720,Dec2009,2009-12
AUTHNOTSTD,6.5,SINGLE,no,NE,RESCONST,no,720,Dec2009,2009-12
AUTHNOTSTD,16,E_TOTAL,yes,NE,RESCONST,no,720,Dec2009,2009-12
AUTHNOTSTD,20,E_SINGLE,yes,NE,RESCONST,no,720,Dec2009,2009-12
AUTHNOTSTD,7,SINGLE,no,NE,RESCONST,yes,720,Dec2009,2009-12
AUTHNOTSTD,10,TOTAL,no,NE,RESCONST,yes,720,Dec2009,2009-12
COMPLETIONS,8.1,TOTAL,no,NE,RESCONST,no,720,Dec2009,2009-12
COMPLETIONS,6.2,SINGLE,no,NE,RESCONST,no,720,Dec2009,2009-12
COMPLETIONS,18,E_TOTAL,yes,NE,RESCONST,no,720,Dec2009,2009-12
COMPLETIONS,17,E_SINGLE,yes,NE,RESCONST,no,720,Dec2009,2009-12
PERMITS,7.8,TOTAL,no,NE,RESCONST,no,720,Dec2009,2009-12
PERMITS,4.0,SINGLE,no,NE,RESCONST,no,720,Dec2009,2009-12
STARTS,4.4,TOTAL,no,NE,RESCONST,no,720,Dec2009,2009-12
STARTS,3.4,SINGLE,no,NE,RESCONST,no,720,Dec2009,2009-12
STARTS,12,E_TOTAL,yes,NE,RESCONST,no,720,Dec2009,2009-12
STARTS,12,E_SINGLE,yes,NE,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,112.2,TOTAL,no,NE,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,43.7,SINGLE,no,NE,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,7,E_TOTAL,yes,NE,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,10,E_SINGLE,yes,NE,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,115,TOTAL,no,NE,RESCONST,yes,720,Dec2009,2009-12
UNDERCONST,45,SINGLE,no,NE,RESCONST,yes,720,Dec2009,2009-12
ACOMPLETIONS,387,TOTAL,no,SO,RESCONST,yes,720,Dec2009,2009-12
ACOMPLETIONS,234,SINGLE,no,SO,RESCONST,yes,720,Dec2009,2009-12
ACOMPLETIONS,8,E_TOTAL,yes,SO,RESCONST,yes,720,Dec2009,2009-12
ACOMPLETIONS,7,E_SINGLE,yes,SO,RESCONST,yes,720,Dec2009,2009-12
APERMITS,319,TOTAL,no,SO,RESCONST,yes,720,Dec2009,2009-12
APERMITS,267,SINGLE,no,SO,RESCONST,yes,720,Dec2009,2009-12
ASTARTS,313,TOTAL,no,SO,RESCONST,yes,720,Dec2009,2009-12
ASTARTS,259,SINGLE,no,SO,RESCONST,yes,720,Dec2009,2009-12
ASTARTS,6,E_TOTAL,yes,SO,RESCONST,yes,720,Dec2009,2009-12
ASTARTS,6,E_SINGLE,yes,SO,RESCONST,yes,720,Dec2009,2009-12
AUTHNOTSTD,52.9,TOTAL,no,SO,RESCONST,no,720,Dec2009,2009-12
AUTHNOTSTD,33.7,SINGLE,no,SO,RESCONST,no,720,Dec2009,2009-12
AUTHNOTSTD,8,E_TOTAL,yes,SO,RESCONST,no,720,Dec2009,2009-12
AUTHNOTSTD,10,E_SINGLE,yes,SO,RESCONST,no,720,Dec2009,2009-12
AUTHNOTSTD,34,SINGLE,no,SO,RESCONST,yes,720,Dec2009,2009-12
AUTHNOTSTD,53,TOTAL,no,SO,RESCONST,yes,720,Dec2009,2009-12
COMPLETIONS,22.7,SINGLE,no,SO,RESCONST,no,720,Dec2009,2009-12
COMPLETIONS,37.2,TOTAL,no,SO,RESCONST,no,720,Dec2009,2009-12
COMPLETIONS,7,E_SINGLE,yes,SO,RESCONST,no,720,Dec2009,2009-12
COMPLETIONS,8,E_TOTAL,yes,SO,RESCONST,no,720,Dec2009,2009-12
PERMITS,24.4,TOTAL,no,SO,RESCONST,no,720,Dec2009,2009-12
PERMITS,18.7,SINGLE,no,SO,RESCONST,no,720,Dec2009,2009-12
STARTS,19.8,TOTAL,no,SO,RESCONST,no,720,Dec2009,2009-12
STARTS,16.2,SINGLE,no,SO,RESCONST,no,720,Dec2009,2009-12
STARTS,6,E_TOTAL,yes,SO,RESCONST,no,720,Dec2009,2009-12
STARTS,6,E_SINGLE,yes,SO,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,183.6,TOTAL,no,SO,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,121.7,SINGLE,no,SO,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,3,E_TOTAL,yes,SO,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,4,E_SINGLE,yes,SO,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,194,TOTAL,no,SO,RESCONST,yes,720,Dec2009,2009-12
UNDERCONST,131,SINGLE,no,SO,RESCONST,yes,720,Dec2009,2009-12
ACOMPLETIONS,236,MULTI,no,US,RESCONST,yes,720,Dec2009,2009-12
ACOMPLETIONS,750,TOTAL,no,US,RESCONST,yes,720,Dec2009,2009-12
ACOMPLETIONS,493,SINGLE,no,US,RESCONST,yes,720,Dec2009,2009-12
ACOMPLETIONS,13,E_MULTI,yes,US,RESCONST,yes,720,Dec2009,2009-12
ACOMPLETIONS,6,E_TOTAL,yes,US,RESCONST,yes,720,Dec2009,2009-12
ACOMPLETIONS,5,E_SINGLE,yes,US,RESCONST,yes,720,Dec2009,2009-12
APERMITS,664,TOTAL,no,US,RESCONST,yes,720,Dec2009,2009-12
APERMITS,138,MULTI,no,US,RESCONST,yes,720,Dec2009,2009-12
APERMITS,508,SINGLE,no,US,RESCONST,yes,720,Dec2009,2009-12
ASTARTS,581,TOTAL,no,US,RESCONST,yes,720,Dec2009,2009-12
ASTARTS,84,MULTI,no,US,RESCONST,yes,720,Dec2009,2009-12
ASTARTS,484,SINGLE,no,US,RESCONST,yes,720,Dec2009,2009-12
ASTARTS,4,E_TOTAL,yes,US,RESCONST,yes,720,Dec2009,2009-12
ASTARTS,16,E_MULTI,yes,US,RESCONST,yes,720,Dec2009,2009-12
ASTARTS,4,E_SINGLE,yes,US,RESCONST,yes,720,Dec2009,2009-12
AUTHNOTSTD,95.4,TOTAL,no,US,RESCONST,no,720,Dec2009,2009-12
AUTHNOTSTD,55.3,SINGLE,no,US,RESCONST,no,720,Dec2009,2009-12
AUTHNOTSTD,36.7,MULTI,no,US,RESCONST,no,720,Dec2009,2009-12
AUTHNOTSTD,6,E_TOTAL,yes,US,RESCONST,no,720,Dec2009,2009-12
AUTHNOTSTD,7,E_SINGLE,yes,US,RESCONST,no,720,Dec2009,2009-12
AUTHNOTSTD,9,E_MULTI,yes,US,RESCONST,no,720,Dec2009,2009-12
AUTHNOTSTD,57,SINGLE,no,US,RESCONST,yes,720,Dec2009,2009-12
AUTHNOTSTD,96,TOTAL,no,US,RESCONST,yes,720,Dec2009,2009-12
AUTHNOTSTD,36,MULTI,no,US,RESCONST,yes,720,Dec2009,2009-12
COMPLETIONS,48.0,SINGLE,no,US,RESCONST,no,720,Dec2009,2009-12
COMPLETIONS,22.5,MULTI,no,US,RESCONST,no,720,Dec2009,2009-12
COMPLETIONS,72.4,TOTAL,no,US,RESCONST,no,720,Dec2009,2009-12
COMPLETIONS,5,E_SINGLE,yes,US,RESCONST,no,720,Dec2009,2009-12
COMPLETIONS,13,E_MULTI,yes,US,RESCONST,no,720,Dec2009,2009-12
COMPLETIONS,6,E_TOTAL,yes,US,RESCONST,no,720,Dec2009,2009-12
PERMITS,49.2,TOTAL,no,US,RESCONST,no,720,Dec2009,2009-12
PERMITS,13.1,MULTI,no,US,RESCONST,no,720,Dec2009,2009-12
PERMITS,34.7,SINGLE,no,US,RESCONST,no,720,Dec2009,2009-12
STARTS,36.6,TOTAL,no,US,RESCONST,no,720,Dec2009,2009-12
STARTS,5.7,MULTI,no,US,RESCONST,no,720,Dec2009,2009-12
STARTS,30.1,SINGLE,no,US,RESCONST,no,720,Dec2009,2009-12
STARTS,4,E_TOTAL,yes,US,RESCONST,no,720,Dec2009,2009-12
STARTS,16,E_MULTI,yes,US,RESCONST,no,720,Dec2009,2009-12
STARTS,4,E_SINGLE,yes,US,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,495.4,TOTAL,no,US,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,200.4,MULTI,no,US,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,283.1,SINGLE,no,US,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,3,E_TOTAL,yes,US,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,4,E_MULTI,yes,US,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,4,E_SINGLE,yes,US,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,517,TOTAL,no,US,RESCONST,yes,720,Dec2009,2009-12
UNDERCONST,205,MULTI,no,US,RESCONST,yes,720,Dec2009,2009-12
UNDERCONST,300,SINGLE,no,US,RESCONST,yes,720,Dec2009,2009-12
ACOMPLETIONS,155,TOTAL,no,WE,RESCONST,yes,720,Dec2009,2009-12
ACOMPLETIONS,100,SINGLE,no,WE,RESCONST,yes,720,Dec2009,2009-12
ACOMPLETIONS,10,E_TOTAL,yes,WE,RESCONST,yes,720,Dec2009,2009-12
ACOMPLETIONS,11,E_SINGLE,yes,WE,RESCONST,yes,720,Dec2009,2009-12
APERMITS,128,TOTAL,no,WE,RESCONST,yes,720,Dec2009,2009-12
APERMITS,106,SINGLE,no,WE,RESCONST,yes,720,Dec2009,2009-12
ASTARTS,108,TOTAL,no,WE,RESCONST,yes,720,Dec2009,2009-12
ASTARTS,93,SINGLE,no,WE,RESCONST,yes,720,Dec2009,2009-12
ASTARTS,8,E_TOTAL,yes,WE,RESCONST,yes,720,Dec2009,2009-12
ASTARTS,8,E_SINGLE,yes,WE,RESCONST,yes,720,Dec2009,2009-12
AUTHNOTSTD,22.0,TOTAL,no,WE,RESCONST,no,720,Dec2009,2009-12
AUTHNOTSTD,10.1,SINGLE,no,WE,RESCONST,no,720,Dec2009,2009-12
AUTHNOTSTD,14,E_TOTAL,yes,WE,RESCONST,no,720,Dec2009,2009-12
AUTHNOTSTD,17,E_SINGLE,yes,WE,RESCONST,no,720,Dec2009,2009-12
AUTHNOTSTD,10,SINGLE,no,WE,RESCONST,yes,720,Dec2009,2009-12
AUTHNOTSTD,22,TOTAL,no,WE,RESCONST,yes,720,Dec2009,2009-12
COMPLETIONS,9.6,SINGLE,no,WE,RESCONST,no,720,Dec2009,2009-12
COMPLETIONS,14.8,TOTAL,no,WE,RESCONST,no,720,Dec2009,2009-12
COMPLETIONS,11,E_SINGLE,yes,WE,RESCONST,no,720,Dec2009,2009-12
COMPLETIONS,10,E_TOTAL,yes,WE,RESCONST,no,720,Dec2009,2009-12
PERMITS,9.4,TOTAL,no,WE,RESCONST,no,720,Dec2009,2009-12
PERMITS,7.4,SINGLE,no,WE,RESCONST,no,720,Dec2009,2009-12
STARTS,6.9,TOTAL,no,WE,RESCONST,no,720,Dec2009,2009-12
STARTS,5.9,SINGLE,no,WE,RESCONST,no,720,Dec2009,2009-12
STARTS,8,E_TOTAL,yes,WE,RESCONST,no,720,Dec2009,2009-12
STARTS,8,E_SINGLE,yes,WE,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,123.2,TOTAL,no,WE,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,64.6,SINGLE,no,WE,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,7,E_TOTAL,yes,WE,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,9,E_SINGLE,yes,WE,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,129,TOTAL,no,WE,RESCONST,yes,720,Dec2009,2009-12
UNDERCONST,69,SINGLE,no,WE,RESCONST,yes,720,Dec2009,2009-12
ACOMPLETIONS,68,SINGLE,no,MW,RESCONST,yes,721,Jan2010,2010-01
ACOMPLETIONS,82,TOTAL,no,MW,RESCONST,yes,721,Jan2010,2010-01
ACOMPLETIONS,14,E_SINGLE,yes,MW,RESCONST,yes,721,Jan2010,2010-01
ACOMPLETIONS,14,E_TOTAL,yes,MW,RESCONST,yes,721,Jan2010,2010-01
APERMITS,85,SINGLE,no,MW,RESCONST,yes,721,Jan2010,2010-01
APERMITS,99,TOTAL,no,MW,RESCONST,yes,721,Jan2010,2010-01
ASTARTS,78,SINGLE,no,MW,RESCONST,yes,721,Jan2010,2010-01
ASTARTS,94,TOTAL,no,MW,RESCONST,yes,721,Jan2010,2010-01
ASTARTS,8,E_SINGLE,yes,MW,RESCONST,yes,721,Jan2010,2010-01
ASTARTS,9,E_TOTAL,yes,MW,RESCONST,yes,721,Jan2010,2010-01
AUTHNOTSTD,9.8,TOTAL,no,MW,RESCONST,no,721,Jan2010,2010-01
AUTHNOTSTD,5.2,SINGLE,no,MW,RESCONST,no,721,Jan2010,2010-01
AUTHNOTSTD,11,E_TOTAL,yes,MW,RESCONST,no,721,Jan2010,2010-01
AUTHNOTSTD,10,E_SINGLE,yes,MW,RESCONST,no,721,Jan2010,2010-01
AUTHNOTSTD,6,SINGLE,no,MW,RESCONST,yes,721,Jan2010,2010-01
AUTHNOTSTD,11,TOTAL,no,MW,RESCONST,yes,721,Jan2010,2010-01
COMPLETIONS,5.5,TOTAL,no,MW,RESCONST,no,721,Jan2010,2010-01
COMPLETIONS,4.5,SINGLE,no,MW,RESCONST,no,721,Jan2010,2010-01
COMPLETIONS,14,E_TOTAL,yes,MW,RESCONST,no,721,Jan2010,2010-01
COMPLETIONS,14,E_SINGLE,yes,MW,RESCONST,no,721,Jan2010,2010-01
PERMITS,3.5,SINGLE,no,MW,RESCONST,no,721,Jan2010,2010-01
PERMITS,4.6,TOTAL,no,MW,RESCONST,no,721,Jan2010,2010-01
STARTS,3.2,SINGLE,no,MW,RESCONST,no,721,Jan2010,2010-01
STARTS,4.3,TOTAL,no,MW,RESCONST,no,721,Jan2010,2010-01
STARTS,8,E_SINGLE,yes,MW,RESCONST,no,721,Jan2010,2010-01
STARTS,9,E_TOTAL,yes,MW,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,51.8,SINGLE,no,MW,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,74.9,TOTAL,no,MW,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,9,E_SINGLE,yes,MW,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,7,E_TOTAL,yes,MW,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,55,SINGLE,no,MW,RESCONST,yes,721,Jan2010,2010-01
UNDERCONST,78,TOTAL,no,MW,RESCONST,yes,721,Jan2010,2010-01
ACOMPLETIONS,51,SINGLE,no,NE,RESCONST,yes,721,Jan2010,2010-01
ACOMPLETIONS,90,TOTAL,no,NE,RESCONST,yes,721,Jan2010,2010-01
ACOMPLETIONS,20,E_SINGLE,yes,NE,RESCONST,yes,721,Jan2010,2010-01
ACOMPLETIONS,19,E_TOTAL,yes,NE,RESCONST,yes,721,Jan2010,2010-01
APERMITS,50,SINGLE,no,NE,RESCONST,yes,721,Jan2010,2010-01
APERMITS,75,TOTAL,no,NE,RESCONST,yes,721,Jan2010,2010-01
ASTARTS,57,SINGLE,no,NE,RESCONST,yes,721,Jan2010,2010-01
ASTARTS,69,TOTAL,no,NE,RESCONST,yes,721,Jan2010,2010-01
ASTARTS,13,E_SINGLE,yes,NE,RESCONST,yes,721,Jan2010,2010-01
ASTARTS,12,E_TOTAL,yes,NE,RESCONST,yes,721,Jan2010,2010-01
AUTHNOTSTD,9.8,TOTAL,no,NE,RESCONST,no,721,Jan2010,2010-01
AUTHNOTSTD,6.3,SINGLE,no,NE,RESCONST,no,721,Jan2010,2010-01
AUTHNOTSTD,16,E_TOTAL,yes,NE,RESCONST,no,721,Jan2010,2010-01
AUTHNOTSTD,19,E_SINGLE,yes,NE,RESCONST,no,721,Jan2010,2010-01
AUTHNOTSTD,6,SINGLE,no,NE,RESCONST,yes,721,Jan2010,2010-01
AUTHNOTSTD,10,TOTAL,no,NE,RESCONST,yes,721,Jan2010,2010-01
COMPLETIONS,5.8,TOTAL,no,NE,RESCONST,no,721,Jan2010,2010-01
COMPLETIONS,3.2,SINGLE,no,NE,RESCONST,no,721,Jan2010,2010-01
COMPLETIONS,19,E_TOTAL,yes,NE,RESCONST,no,721,Jan2010,2010-01
COMPLETIONS,20,E_SINGLE,yes,NE,RESCONST,no,721,Jan2010,2010-01
PERMITS,3.0,SINGLE,no,NE,RESCONST,no,721,Jan2010,2010-01
PERMITS,4.2,TOTAL,no,NE,RESCONST,no,721,Jan2010,2010-01
STARTS,3.3,SINGLE,no,NE,RESCONST,no,721,Jan2010,2010-01
STARTS,4.1,TOTAL,no,NE,RESCONST,no,721,Jan2010,2010-01
STARTS,13,E_SINGLE,yes,NE,RESCONST,no,721,Jan2010,2010-01
STARTS,12,E_TOTAL,yes,NE,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,42.8,SINGLE,no,NE,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,107.8,TOTAL,no,NE,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,10,E_SINGLE,yes,NE,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,7,E_TOTAL,yes,NE,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,110,TOTAL,no,NE,RESCONST,yes,721,Jan2010,2010-01
UNDERCONST,44,SINGLE,no,NE,RESCONST,yes,721,Jan2010,2010-01
ACOMPLETIONS,214,SINGLE,no,SO,RESCONST,yes,721,Jan2010,2010-01
ACOMPLETIONS,310,TOTAL,no,SO,RESCONST,yes,721,Jan2010,2010-01
ACOMPLETIONS,8,E_SINGLE,yes,SO,RESCONST,yes,721,Jan2010,2010-01
ACOMPLETIONS,8,E_TOTAL,yes,SO,RESCONST,yes,721,Jan2010,2010-01
APERMITS,257,SINGLE,no,SO,RESCONST,yes,721,Jan2010,2010-01
APERMITS,313,TOTAL,no,SO,RESCONST,yes,721,Jan2010,2010-01
ASTARTS,272,SINGLE,no,SO,RESCONST,yes,721,Jan2010,2010-01
ASTARTS,325,TOTAL,no,SO,RESCONST,yes,721,Jan2010,2010-01
ASTARTS,6,E_SINGLE,yes,SO,RESCONST,yes,721,Jan2010,2010-01
ASTARTS,6,E_TOTAL,yes,SO,RESCONST,yes,721,Jan2010,2010-01
AUTHNOTSTD,51.4,TOTAL,no,SO,RESCONST,no,721,Jan2010,2010-01
AUTHNOTSTD,33.5,SINGLE,no,SO,RESCONST,no,721,Jan2010,2010-01
AUTHNOTSTD,7,E_TOTAL,yes,SO,RESCONST,no,721,Jan2010,2010-01
AUTHNOTSTD,9,E_SINGLE,yes,SO,RESCONST,no,721,Jan2010,2010-01
AUTHNOTSTD,35,SINGLE,no,SO,RESCONST,yes,721,Jan2010,2010-01
AUTHNOTSTD,54,TOTAL,no,SO,RESCONST,yes,721,Jan2010,2010-01
COMPLETIONS,21.2,TOTAL,no,SO,RESCONST,no,721,Jan2010,2010-01
COMPLETIONS,14.7,SINGLE,no,SO,RESCONST,no,721,Jan2010,2010-01
COMPLETIONS,8,E_TOTAL,yes,SO,RESCONST,no,721,Jan2010,2010-01
COMPLETIONS,8,E_SINGLE,yes,SO,RESCONST,no,721,Jan2010,2010-01
PERMITS,18.1,SINGLE,no,SO,RESCONST,no,721,Jan2010,2010-01
PERMITS,22.2,TOTAL,no,SO,RESCONST,no,721,Jan2010,2010-01
STARTS,18.8,SINGLE,no,SO,RESCONST,no,721,Jan2010,2010-01
STARTS,22.5,TOTAL,no,SO,RESCONST,no,721,Jan2010,2010-01
STARTS,6,E_SINGLE,yes,SO,RESCONST,no,721,Jan2010,2010-01
STARTS,6,E_TOTAL,yes,SO,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,183.1,TOTAL,no,SO,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,125.7,SINGLE,no,SO,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,4,E_TOTAL,yes,SO,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,4,E_SINGLE,yes,SO,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,191,TOTAL,no,SO,RESCONST,yes,721,Jan2010,2010-01
UNDERCONST,133,SINGLE,no,SO,RESCONST,yes,721,Jan2010,2010-01
ACOMPLETIONS,448,SINGLE,no,US,RESCONST,yes,721,Jan2010,2010-01
ACOMPLETIONS,222,MULTI,no,US,RESCONST,yes,721,Jan2010,2010-01
ACOMPLETIONS,689,TOTAL,no,US,RESCONST,yes,721,Jan2010,2010-01
ACOMPLETIONS,6,E_SINGLE,yes,US,RESCONST,yes,721,Jan2010,2010-01
ACOMPLETIONS,14,E_MULTI,yes,US,RESCONST,yes,721,Jan2010,2010-01
ACOMPLETIONS,6,E_TOTAL,yes,US,RESCONST,yes,721,Jan2010,2010-01
APERMITS,504,SINGLE,no,US,RESCONST,yes,721,Jan2010,2010-01
APERMITS,636,TOTAL,no,US,RESCONST,yes,721,Jan2010,2010-01
APERMITS,111,MULTI,no,US,RESCONST,yes,721,Jan2010,2010-01
ASTARTS,510,SINGLE,no,US,RESCONST,yes,721,Jan2010,2010-01
ASTARTS,614,TOTAL,no,US,RESCONST,yes,721,Jan2010,2010-01
ASTARTS,97,MULTI,no,US,RESCONST,yes,721,Jan2010,2010-01
ASTARTS,4,E_SINGLE,yes,US,RESCONST,yes,721,Jan2010,2010-01
ASTARTS,4,E_TOTAL,yes,US,RESCONST,yes,721,Jan2010,2010-01
ASTARTS,15,E_MULTI,yes,US,RESCONST,yes,721,Jan2010,2010-01
AUTHNOTSTD,93.6,TOTAL,no,US,RESCONST,no,721,Jan2010,2010-01
AUTHNOTSTD,34.9,MULTI,no,US,RESCONST,no,721,Jan2010,2010-01
AUTHNOTSTD,55.1,SINGLE,no,US,RESCONST,no,721,Jan2010,2010-01
AUTHNOTSTD,6,E_TOTAL,yes,US,RESCONST,no,721,Jan2010,2010-01
AUTHNOTSTD,9,E_MULTI,yes,US,RESCONST,no,721,Jan2010,2010-01
AUTHNOTSTD,7,E_SINGLE,yes,US,RESCONST,no,721,Jan2010,2010-01
AUTHNOTSTD,58,SINGLE,no,US,RESCONST,yes,721,Jan2010,2010-01
AUTHNOTSTD,98,TOTAL,no,US,RESCONST,yes,721,Jan2010,2010-01
AUTHNOTSTD,36,MULTI,no,US,RESCONST,yes,721,Jan2010,2010-01
COMPLETIONS,46.3,TOTAL,no,US,RESCONST,no,721,Jan2010,2010-01
COMPLETIONS,15.1,MULTI,no,US,RESCONST,no,721,Jan2010,2010-01
COMPLETIONS,30.0,SINGLE,no,US,RESCONST,no,721,Jan2010,2010-01
COMPLETIONS,6,E_TOTAL,yes,US,RESCONST,no,721,Jan2010,2010-01
COMPLETIONS,14,E_MULTI,yes,US,RESCONST,no,721,Jan2010,2010-01
COMPLETIONS,6,E_SINGLE,yes,US,RESCONST,no,721,Jan2010,2010-01
PERMITS,31.4,SINGLE,no,US,RESCONST,no,721,Jan2010,2010-01
PERMITS,40.4,TOTAL,no,US,RESCONST,no,721,Jan2010,2010-01
PERMITS,7.6,MULTI,no,US,RESCONST,no,721,Jan2010,2010-01
STARTS,31.7,SINGLE,no,US,RESCONST,no,721,Jan2010,2010-01
STARTS,38.9,TOTAL,no,US,RESCONST,no,721,Jan2010,2010-01
STARTS,6.7,MULTI,no,US,RESCONST,no,721,Jan2010,2010-01
STARTS,4,E_SINGLE,yes,US,RESCONST,no,721,Jan2010,2010-01
STARTS,4,E_TOTAL,yes,US,RESCONST,no,721,Jan2010,2010-01
STARTS,15,E_MULTI,yes,US,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,189.6,MULTI,no,US,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,483.5,TOTAL,no,US,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,283.4,SINGLE,no,US,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,4,E_MULTI,yes,US,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,3,E_TOTAL,yes,US,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,4,E_SINGLE,yes,US,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,191,MULTI,no,US,RESCONST,yes,721,Jan2010,2010-01
UNDERCONST,501,TOTAL,no,US,RESCONST,yes,721,Jan2010,2010-01
UNDERCONST,299,SINGLE,no,US,RESCONST,yes,721,Jan2010,2010-01
ACOMPLETIONS,115,SINGLE,no,WE,RESCONST,yes,721,Jan2010,2010-01
ACOMPLETIONS,207,TOTAL,no,WE,RESCONST,yes,721,Jan2010,2010-01
ACOMPLETIONS,11,E_SINGLE,yes,WE,RESCONST,yes,721,Jan2010,2010-01
ACOMPLETIONS,11,E_TOTAL,yes,WE,RESCONST,yes,721,Jan2010,2010-01
APERMITS,112,SINGLE,no,WE,RESCONST,yes,721,Jan2010,2010-01
APERMITS,149,TOTAL,no,WE,RESCONST,yes,721,Jan2010,2010-01
ASTARTS,103,SINGLE,no,WE,RESCONST,yes,721,Jan2010,2010-01
ASTARTS,126,TOTAL,no,WE,RESCONST,yes,721,Jan2010,2010-01
ASTARTS,9,E_SINGLE,yes,WE,RESCONST,yes,721,Jan2010,2010-01
ASTARTS,8,E_TOTAL,yes,WE,RESCONST,yes,721,Jan2010,2010-01
AUTHNOTSTD,22.6,TOTAL,no,WE,RESCONST,no,721,Jan2010,2010-01
AUTHNOTSTD,10.2,SINGLE,no,WE,RESCONST,no,721,Jan2010,2010-01
AUTHNOTSTD,14,E_TOTAL,yes,WE,RESCONST,no,721,Jan2010,2010-01
AUTHNOTSTD,17,E_SINGLE,yes,WE,RESCONST,no,721,Jan2010,2010-01
AUTHNOTSTD,11,SINGLE,no,WE,RESCONST,yes,721,Jan2010,2010-01
AUTHNOTSTD,23,TOTAL,no,WE,RESCONST,yes,721,Jan2010,2010-01
COMPLETIONS,13.9,TOTAL,no,WE,RESCONST,no,721,Jan2010,2010-01
COMPLETIONS,7.6,SINGLE,no,WE,RESCONST,no,721,Jan2010,2010-01
COMPLETIONS,11,E_TOTAL,yes,WE,RESCONST,no,721,Jan2010,2010-01
COMPLETIONS,11,E_SINGLE,yes,WE,RESCONST,no,721,Jan2010,2010-01
PERMITS,6.8,SINGLE,no,WE,RESCONST,no,721,Jan2010,2010-01
PERMITS,9.4,TOTAL,no,WE,RESCONST,no,721,Jan2010,2010-01
STARTS,6.4,SINGLE,no,WE,RESCONST,no,721,Jan2010,2010-01
STARTS,7.9,TOTAL,no,WE,RESCONST,no,721,Jan2010,2010-01
STARTS,9,E_SINGLE,yes,WE,RESCONST,no,721,Jan2010,2010-01
STARTS,8,E_TOTAL,yes,WE,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,117.7,TOTAL,no,WE,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,63.1,SINGLE,no,WE,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,7,E_TOTAL,yes,WE,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,9,E_SINGLE,yes,WE,RESCONST,no,721,Jan2010,2010-01
UNDERCONST,122,TOTAL,no,WE,RESCONST,yes,721,Jan2010,2010-01
UNDERCONST,67,SINGLE,no,WE,RESCONST,yes,721,Jan2010,2010-01
ACOMPLETIONS,65,SINGLE,no,MW,RESCONST,yes,722,Feb2010,2010-02
